Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 30 Aug 2003 (W35),UD Almería (1),3-2,3-1,Málaga CF B (1)
?,(Sat) 30 Aug 2003 (W35),Cádiz CF (1),2-1,0-0,Polideportivo Ejido (1)
?,(Sun) 31 Aug 2003 (W35),CF Ciudad de Murcia (1),1-1,1-0,Recreativo Huelva (1)
?,(Sun) 31 Aug 2003 (W35),SD Eibar (1),2-1,0-0,Algeciras CF (1)
?,(Sun) 31 Aug 2003 (W35),CD Leganés (1),0-0,0-0,UD Salamanca (1)
?,(Sun) 31 Aug 2003 (W35),CD Numancia (1),1-0,0-0,Córdoba CF (1)
?,(Sun) 31 Aug 2003 (W35),Sporting Gijón (1),0-2,0-0,Getafe CF (1)
?,(Sun) 31 Aug 2003 (W35),CD Tenerife (1),1-0,1-0,Deportivo Alavés (1)
?,(Sun) 31 Aug 2003 (W35),Terrassa FC (1),1-1,0-0,Xerez CD (1)
?,(Sun) 31 Aug 2003 (W35),Rayo Vallecano (1),0-2,0-2,Levante UD (1)
?,(Sat) 6 Sep 2003 (W36),UD Las Palmas (1),2-2,2-0,CD Leganés (2)
?,(Sat) 6 Sep 2003 (W36),Levante UD (2),1-1,0-0,Elche CF (1)
?,(Sat) 6 Sep 2003 (W36),Málaga CF B (2),1-3,1-1,Cádiz CF (2)
?,(Sat) 6 Sep 2003 (W36),Xerez CD (2),0-0,0-0,Rayo Vallecano (2)
?,(Sun) 7 Sep 2003 (W36),Deportivo Alavés (2),2-1,1-1,Sporting Gijón (2)
?,(Sun) 7 Sep 2003 (W36),Algeciras CF (2),1-1,1-0,CD Tenerife (2)
?,(Sun) 7 Sep 2003 (W36),Córdoba CF (2),1-1,1-1,CF Ciudad de Murcia (2)
?,(Sun) 7 Sep 2003 (W36),Getafe CF (2),1-1,1-1,UD Almería (2)
?,(Sun) 7 Sep 2003 (W36),Polideportivo Ejido (2),2-1,0-0,Terrassa FC (2)
?,(Sun) 7 Sep 2003 (W36),Recreativo Huelva (2),1-0,1-0,SD Eibar (2)
?,(Sun) 7 Sep 2003 (W36),UD Salamanca (2),1-0,1-0,CD Numancia (2)
?,(Sat) 13 Sep 2003 (W37),Elche CF (2),1-1,1-0,Xerez CD (3)
?,(Sat) 13 Sep 2003 (W37),Málaga CF B (3),1-1,0-0,Getafe CF (3)
?,(Sat) 13 Sep 2003 (W37),CD Tenerife (3),2-1,2-1,Recreativo Huelva (3)
?,(Sat) 13 Sep 2003 (W37),Rayo Vallecano (3),3-1,1-0,Polideportivo Ejido (3)
?,(Sun) 14 Sep 2003 (W37),UD Almería (3),2-1,1-0,Deportivo Alavés (3)
?,(Sun) 14 Sep 2003 (W37),Cádiz CF (3),2-0,1-0,Terrassa FC (3)
?,(Sun) 14 Sep 2003 (W37),CF Ciudad de Murcia (3),1-1,1-1,UD Salamanca (3)
?,(Sun) 14 Sep 2003 (W37),SD Eibar (3),0-0,0-0,Córdoba CF (3)
?,(Sun) 14 Sep 2003 (W37),CD Leganés (3),0-0,0-0,Levante UD (3)
?,(Sun) 14 Sep 2003 (W37),CD Numancia (3),2-0,1-0,UD Las Palmas (2)
?,(Sun) 14 Sep 2003 (W37),Sporting Gijón (3),3-2,1-1,Algeciras CF (3)
?,(Wed) 17 Sep 2003 (W38),Elche CF (3),1-2,0-0,UD Las Palmas (3)
?,(Sat) 20 Sep 2003 (W38),Algeciras CF (4),0-0,0-0,UD Almería (4)
?,(Sat) 20 Sep 2003 (W38),UD Salamanca (4),1-2,0-2,SD Eibar (4)
?,(Sat) 20 Sep 2003 (W38),Terrassa FC (4),1-2,0-1,Rayo Vallecano (4)
?,(Sun) 21 Sep 2003 (W38),Deportivo Alavés (4),1-0,0-0,Málaga CF B (4)
?,(Sun) 21 Sep 2003 (W38),Córdoba CF (4),1-1,1-1,CD Tenerife (4)
?,(Sun) 21 Sep 2003 (W38),Getafe CF (4),3-2,1-1,Cádiz CF (4)
?,(Sun) 21 Sep 2003 (W38),UD Las Palmas (4),2-3,1-3,CF Ciudad de Murcia (4)
?,(Sun) 21 Sep 2003 (W38),Levante UD (4),4-0,1-0,CD Numancia (4)
?,(Sun) 21 Sep 2003 (W38),Polideportivo Ejido (4),1-2,0-1,Elche CF (4)
?,(Sun) 21 Sep 2003 (W38),Recreativo Huelva (4),1-1,1-0,Sporting Gijón (4)
?,(Sun) 21 Sep 2003 (W38),Xerez CD (4),1-1,0-0,CD Leganés (4)
?,(Sat) 27 Sep 2003 (W39),UD Almería (5),2-2,1-1,Recreativo Huelva (5)
?,(Sat) 27 Sep 2003 (W39),SD Eibar (5),1-1,0-0,UD Las Palmas (5)
?,(Sat) 27 Sep 2003 (W39),Elche CF (5),2-3,2-2,Terrassa FC (5)
?,(Sat) 27 Sep 2003 (W39),Getafe CF (5),0-0,0-0,Deportivo Alavés (5)
?,(Sat) 27 Sep 2003 (W39),CD Leganés (5),0-0,0-0,Polideportivo Ejido (5)
?,(Sat) 27 Sep 2003 (W39),CD Numancia (5),0-0,0-0,Xerez CD (5)
?,(Sun) 28 Sep 2003 (W39),Cádiz CF (5),1-0,0-0,Rayo Vallecano (5)
